epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy,epoch_seconds
1,2.162699929031358,1.9146211295977917,0.5346062052505967,1.920844565262314,0.5204460966542751,0.011810500000137836
2,1.7547627029630934,1.5310281452887378,0.7828162291169452,1.5461967096443368,0.7546468401486989,0.011449500001617707
3,1.3691252821404185,1.1538573230324467,0.8655529037390612,1.1789908726505567,0.8215613382899628,0.0115869000001112
4,1.0240701267547878,0.8510371070390317,0.8957836117740652,0.8867345997223957,0.862453531598513,0.01192619999346789
5,0.7698892263129182,0.6470636268716117,0.9132856006364359,0.6873621319454112,0.8698884758364313,0.012544500001240522
6,0.5984889070721309,0.514565076404449,0.9315831344470963,0.5592958449781323,0.8884758364312267,0.011917299998458475
7,0.48796509189213416,0.42626377105749425,0.9276054097056484,0.4722691075436158,0.8884758364312267,0.01299299999664072
8,0.41066581010779646,0.36095933302381,0.94351630867144,0.4089047952090577,0.9107806691449815,0.011940700002014637
9,0.3544211331837577,0.31307915400475383,0.9443118536197295,0.3652696213086099,0.9182156133828996,0.011512400000356138
10,0.31232063569861623,0.27669621648279824,0.9482895783611774,0.32723608126836834,0.9219330855018587,0.0115358000039123
11,0.27972356665180076,0.2485655490305389,0.9538583929992045,0.29914707790984163,0.929368029739777,0.011757899992517196
12,0.2583720277211199,0.22510816649641943,0.9562450278440732,0.2797616441005715,0.9256505576208178,0.012972099997568876
13,0.23438035477748317,0.20524976942932796,0.9610182975338106,0.25900473746939556,0.9442379182156134,0.013028499990468845
14,0.21468771401645473,0.1881642487360645,0.9665871121718377,0.24158038974697968,0.9479553903345725,0.012359199987258762
15,0.2005430506010523,0.17486995723133156,0.9657915672235481,0.22988616205965007,0.9405204460966543,0.012436500008334406
16,0.1854231720887158,0.1614332740000516,0.9737470167064439,0.21655386793760925,0.9479553903345725,0.011724399999366142
17,0.1735539729337501,0.15079433479159124,0.9721559268098647,0.20829873452195516,0.9553903345724907,0.012366499999188818
18,0.16393997716529668,0.1415144780011063,0.9777247414478918,0.19702947832051917,0.9591078066914498,0.013055800009169616
19,0.15527125074532508,0.13258204870573456,0.9809069212410502,0.19150963081869884,0.9591078066914498,0.012410700001055375
20,0.14781197008074742,0.126084810424705,0.9777247414478918,0.1869936673414102,0.966542750929368,0.012737700002617203
21,0.13938516105323415,0.11797621110570321,0.9809069212410502,0.17470156489069144,0.9591078066914498,0.012613899991265498
22,0.1324496051625016,0.11132928907301116,0.9824980111376292,0.17165566556846412,0.966542750929368,0.011979899994912557
23,0.12614347012501567,0.1057929225452778,0.9824980111376292,0.16393648438824313,0.9628252788104089,0.01405460000387393
24,0.1209752232355444,0.1005663204274864,0.9832935560859188,0.16205532677209955,0.966542750929368,0.01264400000218302
25,0.11613653251855849,0.09563446369183624,0.9864757358790772,0.15577774988731552,0.9702602230483272,0.012730899994494393
26,0.11214510117058546,0.09101759101018861,0.9840891010342084,0.1528452534846806,0.966542750929368,0.012446699998690747
27,0.10909015971312738,0.0872882144600946,0.9872712808273667,0.14788248545623123,0.9702602230483272,0.012719200007268228
28,0.10306206021080466,0.08298184832074268,0.9880668257756563,0.1464819589805656,0.9702602230483272,0.012257599999429658
29,0.09924900871813132,0.07911951119160175,0.9880668257756563,0.1420993611337885,0.9702602230483272,0.01203509999322705
30,0.09573143040331153,0.07574111671843757,0.9896579156722355,0.14063851814058037,0.9739776951672863,0.01251730001240503
31,0.09293529377677114,0.07268919532027525,0.9912490055688147,0.13657086593300918,0.9739776951672863,0.012458500001230277
32,0.08957269099103726,0.07006872222635883,0.9896579156722355,0.1344524250429108,0.9702602230483272,0.012456700002076104
33,0.08799288028523264,0.06771560488391828,0.9912490055688147,0.13443650379019226,0.9739776951672863,0.012680299987550825
34,0.08436022814685347,0.0646761225517785,0.9936356404136834,0.12911233809401854,0.9739776951672863,0.012411800009431317
35,0.08159899291334427,0.06184175812569997,0.9920445505171042,0.12708731345300783,0.9776951672862454,0.011441099995863624
36,0.0791739818651281,0.059568623788433396,0.9928400954653938,0.12534908360173547,0.9739776951672863,0.01280120000592433
37,0.07781293159710963,0.05696406210165884,0.9936356404136834,0.12215030498147446,0.9776951672862454,0.012560900009702891
38,0.0742710867857174,0.05476230785698044,0.994431185361973,0.12128641487751574,0.9776951672862454,0.012029399993480183
39,0.07296718888569656,0.0533444275866873,0.9952267303102625,0.11916236285993015,0.9739776951672863,0.01144400000339374
40,0.07050261733128566,0.05084708185856032,0.9960222752585521,0.1165859120130208,0.9814126394052045,0.012965000001713634
